symbol,name,description,market_cap_basic,close,change,volume,relative_volume_10d_calc,price_earnings_ttm,earnings_per_share_diluted_ttm,dividends_yield_current,sector.tr
DSEBD:OLYMPIC,OLYMPIC,OLYMPIC INDUSTRIES PLC.,33689700149.999996,166.1,0.42321644498185523,28733.0,0.05959060777525425,17.936202837829082,9.2606,0.593471810089021,Consumer non-durables
DSEBD:MJLBD,MJLBD,MJL BANGLADESH PLC,32055305955.0,99.0,0.9174311926605563,18896.0,0.0353292938478866,9.661552875043915,10.2468,5.13833992094862,Process industries
DSEBD:PRIMEBANK,PRIMEBANK,PRIME BANK PLC,31684121844.0,27.5,0.0,37071.0,0.012100287164350533,3.8404066641529457,7.1607,6.25390842490843,Finance
DSEBD:POWERGRID,POWERGRID,POWER GRID COMPANY OF BANGLADESH LTD,30155631226.0,32.7,0.30674846625767305,1212.0,0.003902765747112372,,-7.6473,0.0,Utilities
DSEBD:BSCPLC,BSCPLC,BANGLADESH SUBMARINE CABLES PLC,28261571207.0,157.3,3.486842105263165,196819.0,0.4458592666005943,19.97561780915856,7.8746,2.64725347452019,Communications
DSEBD:BSRMLTD,BSRMLTD,BANGLADESH STEEL RE-ROLLING MILLS LTD,27081624598.0,88.0,0.9174311926605472,13249.0,0.07251378002639153,4.994664789883533,17.6188,3.85887541345094,Non-energy minerals
DSEBD:BEACONPHAR,BEACONPHAR,BEACON PHARMACEUTICALS PLC,25733400352.0,110.8,1.372369624885636,13927.0,0.10461879156919925,,,1.79533213644524,Health technology
DSEBD:BSRMSTEEL,BSRMSTEEL,BSRM STEELS LTD,24624889709.0,65.5,0.15290519877674968,5116.0,0.026341547303312413,5.554895941109622,11.7914,4.88549618320611,Non-energy minerals
DSEBD:BANKASIA,BANKASIA,BANK ASIA PLC,23854455079.0,18.7,1.6304347826086998,222219.0,0.033300773196722123,8.28496743609056,2.2571,4.88758602150543,Finance
DSEBD:MPETROLEUM,MPETROLEUM,MEGHNA PETROLEUM LTD,23039209207.0,212.0,0.37878787878788417,2.0,1.0901059801033857e-05,3.686693644453178,57.5041,7.98496946923438,Distribution services
DSEBD:TITASGAS,TITASGAS,TITAS GAS TRANSMISSION AND DISTRIBUTION PLC,21367191295.0,21.5,1.8957345971563913,29186.0,0.043455480466250834,,-15.43,2.31481481481482,Utilities
DSEBD:JAMUNAOIL,JAMUNAOIL,JAMUNA OIL COMPANY LTD,21113182933.0,190.8,0.2627430373095113,404.0,0.0012953961812105332,3.8121040296816657,50.0511,7.84518828451883,Energy minerals
DSEBD:SHAHJABANK,SHAHJABANK,SHAHJALAL ISLAMI BANK PLC,20812509626.0,18.6,0.0,305.0,0.00027576491989933223,12.6685737637924,1.4682,5.3475935828877,Finance
DSEBD:UTTARABANK,UTTARABANK,UTTARA BANK PLC,20763753231.0,21.4,1.421800947867285,435967.0,0.05597706523081304,4.501756526495151,4.7537,5.92309345794393,Finance
DSEBD:ALARABANK,ALARABANK,AL-ARAFAH ISLAMI BANK PLC,20730451904.0,17.5,0.0,1300.0,0.005198714877682238,33.941039565554696,0.5156,5.291,Finance
DSEBD:PADMAOIL,PADMAOIL,PADMA OIL PLC,19754606612.0,200.0,0.7049345417925507,1280.0,0.011748260477291349,3.582803974046168,55.8222,6.9617105917454,Distribution services
DSEBD:JAMUNABANK,JAMUNABANK,JAMUNA BANK PLC,19538222330.0,20.6,1.4778325123152742,861638.0,0.0934297980201043,6.840899279380999,3.0113,7.41780288461538,Finance
DSEBD:KOHINOOR,KOHINOOR,KOHINOOR CHEMICALS COMPANY (BANGLADESH) LTD.,19495541054.0,533.7,-0.20568436798801593,14996.0,0.45928289878686346,33.42288688071844,15.9681,0.864319262217151,Consumer non-durables
DSEBD:TRUSTBANK,TRUSTBANK,TRUST BANK PLC,18771918777.0,20.2,2.0202020202020132,197369.0,0.07617210776858321,5.440491260200921,3.7129,3.197039408867,Finance
DSEBD:BSC,BSC,BANGLADESH SHIPPING CO LTD BSC,18227938408.0,117.5,3.1606672519754118,723109.0,0.2853613501468837,5.960140608593761,19.7143,2.09205020920502,Transportation
DSEBD:IDLC,IDLC,IDLC FINANCE PLC,17415688264.0,39.7,2.05655526992289,113281.0,0.08159463669818923,7.411694421626466,5.3564,3.58037853136236,Finance
DSEBD:ACMELAB,ACMELAB,THE ACME LABORATORIES LTD,17414820542.0,81.4,0.2463054187192153,21866.0,0.044162522769470455,7.167133322767535,11.3574,4.25273390036452,Health technology
DSEBD:ACI,ACI,ADVANCED CHEMICAL INDUSTRIES PLC,17220565762.0,194.0,0.46607975142413555,412.0,0.006425061482536154,,-17.827,0.885053435114504,Health technology
DSEBD:BESTHLDNG,BESTHLDNG,BEST HOLDINGS PLC,17159530859.999998,16.0,0.6289308176100606,24171.0,0.02574547755245943,30.876109610189115,0.5182,6.17283950617284,Industrial services
DSEBD:UCB,UCB,UNITED COMMERCIAL BANK LTD,16433984649.000002,10.5,0.9615384615384581,190303.0,0.07198477351235107,,-0.6503,4.49235849056604,Finance
DSEBD:RECKITTBEN,RECKITTBEN,RECKITT BENCKISER (BANGLADESH) PLC,16054131945.0,3390.0,0.4146919431279621,15.0,0.003370710770544482,21.25098732463234,159.522,9.80074756452895,Consumer non-durables
DSEBD:SUMITPOWER,SUMITPOWER,SUMMIT POWER LTD,15804582723.0,14.8,1.3698630136986376,24800.0,0.043296217883328214,,,6.75675675675676,Utilities
DSEBD:LINDEBD,LINDEBD,LINDE BANGLADESH LTD,14615636328.0,955.0,0.23089840470193593,192.0,0.011392224806569517,,,46.8554768846314,Process industries
DSEBD:NCCBANK,NCCBANK,NATIONAL CREDIT AND COMMERCE BANK PLC,14435500244.0,12.8,1.5873015873015959,243992.0,0.06041720188611851,5.824270828593529,2.1977,10.0,Finance
DSEBD:MTB,MTB,MUTUAL TRUST BANK PLC,14166756504.0,13.0,0.7751937984496096,32269.0,0.010357263150745633,4.362855321005471,2.9797,6.93961832061069,Finance
DSEBD:HEIDELBCEM,HEIDELBCEM,HEIDELBERG MATERIALS BANGLADESH PLC,14007240470.0,249.0,2.4691358024691357,865.0,0.03443402798511176,53.37162944227719,4.6654,1.00847115772489,Non-energy minerals
DSEBD:SOUTHEASTB,SOUTHEASTB,SOUTHEAST BANK PLC,13106484606.0,9.6,2.1276595744680775,952894.0,0.2828568717999927,23.431779350744446,0.4097,5.8869387755102,Finance
DSEBD:IFIC,IFIC,IFIC BANK PLC,12685771838.0,6.6,1.538461538461533,135758.0,0.018119729504863874,,-6.8273,0.0,Finance
DSEBD:DHAKABANK,DHAKABANK,DHAKA BANK PLC,12471802204.0,11.8,0.854700854700867,287702.0,0.0355713341550003,13.585079438176376,0.8686,4.23728813559322,Finance
DSEBD:MIDLANDBNK,MIDLANDBNK,MIDLAND BANK PLC,12320679382.0,20.4,7.936507936507938,1820857.0,0.5898594453129977,15.925058548009368,1.281,1.55755080213904,Finance
DSEBD:NBL,NBL,NATIONAL BANK LTD,12235009954.0,3.8,2.7027027027026933,1904.0,0.0027696918325075116,,-5.0462,0.0,Finance
DSEBD:UNIQUEHRL,UNIQUEHRL,UNIQUE HOTEL & RESORTS PLC,12040960200.0,40.2,0.24937655860349484,10930.0,0.03096998971161641,6.890404854135958,5.8342,3.9119804400978,Consumer services
DSEBD:BATASHOE,BATASHOE,BATA SHOE CO (BANGLADESH) LTD,11911176433.0,865.5,-0.16149498212019578,1.0,0.0002173913043478261,60.38975990622318,14.3319,5.11083036637188,Consumer non-durables
DSEBD:KBPPWBIL,KBPPWBIL,KHAN BROTHERS PP WOVEN BAG INDUSTRIES LTD,11651889109.0,114.4,1.328609388839681,43610.0,0.0620096001838251,543.7262357414448,0.2104,0.0841750841750842,Process industries
DSEBD:NATLIFEINS,NATLIFEINS,NATIONAL LIFE INSURANCE PLC,11644409634.0,107.8,0.18587360594795804,12329.0,0.06371675013049298,,,3.54147250698975,Finance
DSEBD:RUPALIBANK,RUPALIBANK,RUPALI BANK PLC,10978471527.0,22.8,2.242152466367713,82013.0,0.07058921548822737,,-0.4578,0.0,Finance
DSEBD:SQUARETEXT,SQUARETEXT,SQUARE TEXTILES PLC,10651607941.0,54.5,0.0,19360.0,0.06305862334817194,8.065351545735723,6.7573,5.92592592592593,Process industries
DSEBD:SINGERBD,SINGERBD,SINGER BANGLADESH LTD,10598412485.0,106.9,0.6591337099811703,683.0,0.006146984017841541,,-8.1949,0.940733772342427,Consumer durables
DSEBD:MERCANBANK,MERCANBANK,MERCANTILE BANK PLC,10512465515.0,9.3,2.19780219780221,197714.0,0.0337697982774045,22.090261282660336,0.421,10.5263157894737,Finance
DSEBD:DESCO,DESCO,DHAKA ELECTRIC SUPPLY CO LTD,9859730580.0,24.4,0.0,1845.0,0.021678541885997896,,-7.8803,0.0,Utilities
DSEBD:IBNSINA,IBNSINA,THE IBN SINA PHARMACEUTICAL INDUSTRY PLC,9788628129.0,311.0,0.6146878032998956,2294.0,0.029362936908085332,15.354536747208043,20.2546,2.0108522183211,Health technology
DSEBD:RAKCERAMIC,RAKCERAMIC,RAK CERAMICS (BANGLADESH) LTD,9543702118.0,22.0,0.4566210045662165,20900.0,0.06467726816835523,,-0.6413,4.48430493273543,Producer manufacturing
DSEBD:GPHISPAT,GPHISPAT,GPH ISPAT LTD,9435727936.0,19.3,1.0471204188481638,84894.0,0.08212306910085426,18.039069071875875,1.0699,5.12820512820513,Non-energy minerals
DSEBD:LANKABAFIN,LANKABAFIN,LANKABANGLA FINANCE PLC,9429675903.0,17.3,1.7647058823529453,229225.0,0.07369702944627544,,,5.71428571428572,Finance
DSEBD:DELTALIFE,DELTALIFE,DELTA LIFE INSURANCE CO LTD,9405000000.0,74.6,0.26881720430106,1149.0,0.004836587330919389,7.088694197913301,10.5238,3.94736842105263,Finance
DSEBD:SIBL,SIBL,SOCIAL ISLAMI BANK PLC,9337870394.0,8.0,2.5641025641025665,2.0,9.975316080359152e-06,,-2.4489,6.41025641025641,Finance
DSEBD:PREMIERBAN,PREMIERBAN,PREMIER BANK LTD,9004047647.0,7.4,2.77777777777778,30889.0,0.010289463744355479,,,17.1232876712329,Finance
DSEBD:ONEBANKPLC,ONEBANKPLC,ONE BANK PLC,8739739372.0,8.3,2.469135802469149,122255.0,0.018615456485618638,5.596763317599461,1.483,4.12395243902439,Finance
DSEBD:EXIMBANK,EXIMBANK,EXPORT IMPORT BANK OF BANGLADESH PLC,8685344238.0,6.0,1.6949152542372818,15437.0,0.008431696295947125,40.67796610169492,0.1475,16.6666666666667,Finance
DSEBD:PTL,PTL,PARAMOUNT TEXTILE PLC ,8561787568.0,47.6,1.492537313432842,22184.0,0.05416600131166497,8.442710180915219,5.638,0.950930962343096,Process industries
DSEBD:LOVELLO,LOVELLO,TAUFIKA FOODS AND LOVELLO ICE-CREAM PLC,8480450000.000001,88.4,1.726121979286536,151640.0,0.14530347527699314,39.773238549446596,2.2226,1.00230540242558,Consumer non-durables
DSEBD:EHL,EHL,EASTERN HOUSING LTD,8214372864.000001,88.0,0.9174311926605472,82343.0,0.07914112422435589,,,2.15909090909091,Finance
DSEBD:SPCL,SPCL,SHAHJIBAZAR POWER CO LTD,8099812693.0,42.5,1.1904761904761905,49279.0,0.05232213378408294,114.12459720730398,0.3724,2.76497695852535,Utilities
DSEBD:DBH,DBH,DBH FINANCE PLC,7952424410.0,38.0,0.0,22860.0,0.04951583434505778,7.769848896885927,4.8907,3.67794132653061,Finance
DSEBD:ORIONINFU,ORIONINFU,ORION INFUSIONS LTD,7899602400.0,404.8,-0.3691853310361802,123174.0,0.3942579823685951,199.92097984986174,2.0248,0.309278350515464,Health technology
DSEBD:IPDC,IPDC,IPDC FINANCE PLC,7609789298.0,18.2,2.2471910112359472,366220.0,0.09822706873228716,19.523707358935848,0.9322,2.56016129032258,Finance
DSEBD:STANDBANKL,STANDBANKL,STANDARD BANK PLC,7587727752.0,6.9,0.0,380213.0,0.09295442051978126,8.86206010788595,0.7786,3.58679411764706,Finance
DSEBD:ENVOYTEX,ENVOYTEX,ENVOY TEXTILES LTD,7514517645.0,47.2,0.854700854700867,18664.0,0.05211470260637745,6.756176462168275,6.9862,4.46428571428571,Consumer non-durables
DSEBD:CROWNCEMNT,CROWNCEMNT,CROWN CEMENT PLC,7469549887.0,50.0,-0.5964214711729565,15249.0,0.5274481251016052,11.366736382649815,4.3988,4.17495029821074,Non-energy minerals
DSEBD:ORIONPHARM,ORIONPHARM,ORION PHARMA LTD,7300800179.0,30.9,0.9803921568627357,15720.0,0.042070308799277895,,-0.4675,3.20512820512821,Health technology
DSEBD:SBACBANK,SBACBANK,SBAC BANK PLC,6675952365.0,8.1,2.531645569620244,144302.0,0.08152684385260807,,-0.1867,2.46913580246914,Finance
DSEBD:JHRML,JHRML,JMI HOSPITAL REQUISITE MANUFACTURING LTD,6653117772.0,53.6,0.18691588785046995,14446.0,0.027558714885578678,24.74379097036285,2.1662,1.88323917137476,Health technology
DSEBD:NRBBANK,NRBBANK,NRB BANK PLC,6491519024.0,9.4,3.2967032967033045,173505.0,0.049567284363886514,,-1.2785,10.6382978723404,Finance
DSEBD:ACIFORMULA,ACIFORMULA,ACI FORMULATIONS PLC,6487425144.0,137.5,0.43827611395178545,10732.0,0.2678052298378745,15.044092868552923,9.1398,1.45666423889293,Process industries
DSEBD:IFADAUTOS,IFADAUTOS,IFAD AUTOS PLC,6330792290.0,23.6,1.2875536480686725,244.0,0.000605230931566985,,-0.3041,0.427966101694915,Retail trade
DSEBD:RELIANCINS,RELIANCINS,RELIANCE INSURANCE LTD,6299149274.0,59.3,-1.0016694490818054,52693.0,0.4103138734103067,6.004151268161798,9.8765,5.00834724540902,Finance
DSEBD:NAVANAPHAR,NAVANAPHAR,NAVANA PHARMACEUTICALS LTD,6026049605.4,55.5,1.834862385321101,115301.0,0.1302780808408592,14.108854259348705,3.9337,2.49554367201426,Health technology
DSEBD:SEAPEARL,SEAPEARL,SEA PEARL BEACH RESORT & SPA LTD,6001275000.0,49.7,0.0,60290.0,0.049572202336150624,,-3.3459,1.40845070422535,Consumer services
DSEBD:NRBCBANK,NRBCBANK,NRBC BANK PLC,5966276502.0,7.4,2.77777777777778,28594.0,0.033229490690710656,,-0.2752,15.2777777777778,Finance
DSEBD:ABBANK,ABBANK,AB BANK PLC,5911585352.0,6.7,1.5151515151515234,36377.0,0.013495205560839383,,-41.0624,0.0,Finance
DSEBD:MALEKSPIN,MALEKSPIN,MALEK SPINNING MILLS PLC,5885440112.0,31.3,-0.6349206349206327,1025159.0,0.21741424571566315,4.250291952961625,7.3642,3.28947368421053,Process industries
DSEBD:BPML,BPML,BASHUNDHARA PAPER MILLS LTD,5856771757.0,33.5,0.9036144578313166,4785.0,0.01766691170199372,,-11.311,0.0,Process industries
DSEBD:SONALIPAPR,SONALIPAPR,SONALI PAPER & BOARD MILLS LTD,5781880318.5,179.6,-1.264431006047285,109417.0,0.31165875535313203,,,2.27920227920228,Process industries
DSEBD:SAPORTL,SAPORTL,SUMMIT ALLIANCE PORT LTD,5708497838.0,24.2,0.8333333333333304,20002.0,0.02265228058476889,9.015385761651082,2.6843,6.22406639004149,Transportation
DSEBD:KEYACOSMET,KEYACOSMET,KEYA COSMETICS LTD,5291123648.0,4.7,0.0,16730.0,0.04348477019351599,,,0.0,Consumer non-durables
DSEBD:SHARPIND,SHARPIND,SMART INDUSTRIES PLC,5280066205.0,18.3,3.977272727272723,91859.0,0.2800558776399197,30.943523841731484,0.5914,0.574712643678161,Process industries
DSEBD:ITC,ITC,IT CONSULTANTS PLC,5156565735.0,40.3,1.511335012594444,33880.0,0.02694118043720423,10.736359761295821,3.7536,2.7431421446384,Commercial services
DSEBD:CONFIDCEM,CONFIDCEM,CONFIDENCE CEMENT LTD,5114849788.0,58.3,1.7452006980802792,30199.0,0.05032824434605113,5.727028035914262,10.1798,1.68634064080944,Non-energy minerals
DSEBD:PREMIERCEM,PREMIERCEM,PREMIER CEMENT MILLS PLC,5061599854.0,47.7,-0.2092050209204902,2750.0,0.02110911107614248,18.891089108910894,2.525,4.47916666666667,Non-energy minerals
DSEBD:MATINSPINN,MATINSPINN,MATIN SPINNING MILLS PLC,4971989891.0,53.0,0.1890359168241993,28350.0,0.07117121459514499,12.796059779328328,4.1419,9.80392156862745,Process industries
DSEBD:ADNTEL,ADNTEL,ADN TELECOM LTD,4842412330.0,75.0,0.5361930294906243,3058.0,0.011768282592716596,28.253908457336596,2.6545,1.33511348464619,Communications
DSEBD:GREENDELT,GREENDELT,GREEN DELTA INSURANCE PLC,4809033325.0,46.7,-0.8492569002123113,2020.0,0.030144529588646555,8.71349939360015,5.3595,5.20833333333333,Finance
DSEBD:DOREENPWR,DOREENPWR,DOREEN POWER GENERATIONS AND SYSTEMS LTD,4690979745.0,25.4,-0.3921568627451036,15479.0,0.025038222960692642,9.679140309427634,2.6242,3.86100386100386,Utilities
DSEBD:FIRSTSBANK,FIRSTSBANK,FIRST SECURITY ISLAMI BANK PLC,4590929679.0,3.8,0.0,154662.0,0.06144107042896533,,-8.3934,12.5313157894737,Finance
DSEBD:JMISMDL,JMISMDL,JMI SYRINGES & MEDICAL DEVICES LTD,4583539963.0,151.3,-0.8519003931847856,6335.0,0.1427248620626727,61.18075212292763,2.473,0.655737704918033,Health technology
DSEBD:KPCL,KPCL,KHULNA POWER CO LTD,4292062393.0,10.9,2.8301886792452895,3.0,1.4618037976688127e-05,32.703270327032705,0.3333,9.25925925925926,Utilities
DSEBD:PIONEERINS,PIONEERINS,PIONEER INSURANCE CO LTD,4205461151.0000005,42.0,0.4784688995215379,6100.0,0.021072595090085345,8.824085551610397,4.7597,5.81395348837209,Finance
DSEBD:TECHNODRUG,TECHNODRUG,TECHNO DRUGS LTD.,4144743480.0,32.2,2.222222222222231,196185.0,0.20807242746816948,,,3.82165605095541,Health technology
DSEBD:EASTRNLUB,EASTRNLUB,EASTERN LUBRICANTS BLENDERS PLC,4138766577.9999995,2603.9,0.24253156760086933,658.0,0.05099549720609775,62.480204244210036,41.6756,0.253618090452261,Process industries
DSEBD:PRAGATIINS,PRAGATIINS,PRAGATI INSURANCE LTD,4076498470.0,51.9,1.3671874999999916,500.0,0.00848383659452012,9.872175302442365,5.2572,3.61539464816878,Finance
DSEBD:CVOPRL,CVOPRL,CVO PETROCHEMICAL REFINERY PLC,4023800487.0,146.4,-0.20449897750510088,42767.0,0.12781702085054944,54.46631199077347,2.6879,0.690131124913734,Energy minerals
DSEBD:PRAGATILIF,PRAGATILIF,PRAGATI LIFE INSURANCE PLC,4016088599.0,128.6,0.8627450980392113,32120.0,0.12834226308325905,,,1.13452188006483,Finance
DSEBD:TAMIJTEX,TAMIJTEX,TAMIJUDDIN TEXTILE MILLS PLC,3929469360.0,135.0,-1.8895348837209263,15139.0,0.22472126932856748,19.993779712978185,6.7521,1.60673297628156,Consumer non-durables
DSEBD:FEKDIL,FEKDIL,FAR EAST KNITTING & DYEING INDUSTRIES PLC.,3784273994.0,18.0,1.1235955056179736,452568.0,0.13418381327550666,,,8.09248554913295,Consumer non-durables
DSEBD:AFTABAUTO,AFTABAUTO,AFTAB AUTOMOBILES LTD,3746847164.0,37.7,2.168021680216814,277345.0,0.6637664801816648,,-1.0279,2.8169014084507,Consumer durables
DSEBD:MONOSPOOL,MONOSPOOL,MONOSPOOL BANGLADESH PLC,3656067041.6,111.8,0.0,164919.0,0.4568269337840687,29.96917303310548,3.7305,1.11940298507463,Process industries
DSEBD:INDEXAGRO,INDEXAGRO,INDEX AGRO INDUSTRIES LTD,3600727746.0,78.2,-0.38216560509553776,38403.0,0.23376979126718894,14.018356517997992,5.5784,3.28083989501312,Process industries
DSEBD:CITYGENINS,CITYGENINS,CITY INSURANCE PLC,3517371420.0,51.5,1.7786561264822105,16769.0,0.0570701235231757,16.4810547875064,3.1248,1.93798449612403,Finance
DSEBD:MIRAKHTER,MIRAKHTER,MIR AKHTER HOSSAIN LTD,3478233600.0,28.4,1.4285714285714235,9951.0,0.012415667721746806,14.392864382728561,1.9732,3.47222222222222,Industrial services
DSEBD:APEXFOOT,APEXFOOT,APEX FOOTWEAR LTD,3446358122.0,233.4,1.1265164644714012,22994.0,0.3916438857804689,19.979968668943734,11.6817,1.45155930656934,Consumer non-durables
DSEBD:BBSCABLES,BBSCABLES,BBS CABLES PLC,3429698315.0,16.1,1.8987341772151944,5362.0,0.014152697630333754,,-1.7861,0.617283950617284,Producer manufacturing
DSEBD:RUNNERAUTO,RUNNERAUTO,RUNNER AUTOMOBILES PLC,3428906041.0,29.5,1.3745704467353903,1.0,2.9532596455675004e-06,9.540133238470991,3.0922,3.64238410596027,Consumer durables
DSEBD:FARCHEM,FARCHEM,FAR CHEMICALS INDUSTRIES LTD,3383450843.0,22.0,-0.4524886877828118,36831.0,0.1234518244263065,68.13254877671105,0.3229,0.452488687782805,Process industries
DSEBD:EPGL,EPGL,ENERGYPAC POWER GENERATION PLC,3289819900.0,17.0,1.1904761904761862,80161.0,0.17327196550340002,,-6.4062,0.0,Utilities
DSEBD:ECABLES,ECABLES,EASTERN CABLES LTD,3281520033.0,124.6,-0.08019246190858743,858.0,0.024722021327785764,,,0.160901045856798,Producer manufacturing
DSEBD:MONNOCERA,MONNOCERA,MONNO CERAMIC INDUSTRIES LTD,3278243087.0,88.8,0.4524886877827958,57243.0,0.2542556948025558,104.51977401129943,0.8496,0.115074798619102,Consumer durables
DSEBD:AMANFEED,AMANFEED,AMAN FEED LTD,3261162859.0,24.9,0.8097165991902806,4302.0,0.013105161764365466,55.10068599247621,0.4519,4.01606425702811,Consumer non-durables
DSEBD:RAHIMAFOOD,RAHIMAFOOD,RAHIMA FOOD CORPORATION LTD,3234032014.0,159.2,-0.5000000000000071,122355.0,0.19999434448586553,321.68114770660736,0.4949,0.618429189857761,Process industries
DSEBD:QUASEMIND,QUASEMIND,QUASEM INDUSTRIES LTD,3119966850.0,44.1,1.8475750577367305,419086.0,0.5189846236226514,108.06174957118353,0.4081,0.34965034965035,Producer manufacturing
DSEBD:ESQUIRENIT,ESQUIRENIT,ESQUIRE KNIT COMPOSITE PLC,3062139200.0,23.5,0.8583690987124433,14142.0,0.03353718401484344,9.241417279484054,2.5429,4.40528634361234,Process industries
DSEBD:KDSALTD,KDSALTD,KDS ACCESSORIES LTD,3027029858.0,40.2,1.005025125628155,65845.0,0.16900918956185712,18.144888287068383,2.2155,1.17577777777778,Consumer services
DSEBD:UNIONBANK,UNIONBANK,UNION BANK PLC,3005213246.0,2.8,0.0,13863.0,0.014237767951804184,,,17.2413793103448,Finance
DSEBD:GIB,GIB,GLOBAL ISLAMI BANK PLC,2962319064.0,3.1,3.333333333333336,40945.0,0.03139612819680569,,-12.6784,15.873,Finance
DSEBD:NHFIL,NHFIL,NATIONAL HOUSING FINANCE PLC,2925780106.0,24.5,1.6597510373443924,54660.0,0.07880385380544329,,-0.1233,4.0,Finance
DSEBD:SPCERAMICS,SPCERAMICS,SHINEPUKUR CERAMICS LTD,2924624323.0,19.9,2.051282051282044,177720.0,0.09108834893295634,,-1.1739,1.00502512562814,Consumer durables
DSEBD:POPULARLIF,POPULARLIF,POPULAR LIFE INSURANCE CO LTD,2912646997.0,47.2,0.6396588486140816,10831.0,0.015941219274407406,,,4.149377593361,Finance
DSEBD:NTLTUBES,NTLTUBES,NATIONAL TUBES LTD,2844941284.0,84.2,0.11890606420928482,75514.0,0.24492745491007903,44.0422638351292,1.9118,0.489596083231334,Producer manufacturing
DSEBD:GENEXIL,GENEXIL,GENEX INFOSYS PLC,2830575466.0,23.5,0.8583690987124433,27254.0,0.10689440265388672,10.751704259504963,2.1857,1.27659574468085,Commercial services
DSEBD:DAFODILCOM,DAFODILCOM,DAFFODIL COMPUTERS PLC.,2780113242.0,57.9,1.9366197183098617,46957.0,0.44717247237609836,606.9182389937107,0.0954,0.897666068222621,Distribution services
