symbol,name,description,market_cap_basic,close,change,volume,relative_volume_10d_calc,price_earnings_ttm,earnings_per_share_diluted_ttm,dividends_yield_current,sector.tr
DSEBD:MPETROLEUM,MPETROLEUM,MEGHNA PETROLEUM LTD,22952637640.0,210.7,-0.6600660066006627,22570.0,0.12412106120482669,3.6640865607843613,57.5041,8.01508722300802,Distribution services
DSEBD:TITASGAS,TITASGAS,TITAS GAS TRANSMISSION AND DISTRIBUTION PLC,21565034524.0,22.6,0.44444444444445075,26256.0,0.03340233208223009,,-15.43,2.29357798165138,Utilities
DSEBD:JAMUNAOIL,JAMUNAOIL,JAMUNA OIL COMPANY LTD,20892333736.0,189.2,0.0,50933.0,0.40062075648600726,3.780136700292301,50.0511,7.92811839323467,Energy minerals
DSEBD:SHAHJABANK,SHAHJABANK,SHAHJALAL ISLAMI BANK PLC,20701212363.0,18.3,-1.6129032258064553,232090.0,0.22766570407303743,12.464241928892523,1.4682,5.37634408602151,Finance
DSEBD:UTTARABANK,UTTARABANK,UTTARA BANK PLC,20569700569.0,21.3,0.9478672985781956,29645.0,0.004523974355345101,4.480720281044239,4.7537,5.97897169811321,Finance
DSEBD:ALARABANK,ALARABANK,AL-ARAFAH ISLAMI BANK PLC,20269775635.0,17.3,-1.1428571428571388,1.0,4.231414358712229e-06,33.55314197051979,0.5156,5.41125,Finance
DSEBD:PADMAOIL,PADMAOIL,PADMA OIL PLC,19597433613.0,199.0,-0.5497251374312815,1600.0,0.019553782679259103,3.564889954175937,55.8222,7.01754385964912,Distribution services
DSEBD:KOHINOOR,KOHINOOR,KOHINOOR CHEMICALS COMPANY (BANGLADESH) LTD.,19091468296.0,525.2,0.0952925481227368,460.0,0.011608920698453238,32.89057558507274,15.9681,0.882612621359223,Consumer non-durables
DSEBD:JAMUNABANK,JAMUNABANK,JAMUNA BANK PLC,18974621176.0,20.3,1.5000000000000036,255591.0,0.028757902780621448,6.741274532593897,3.0113,7.63813366336634,Finance
DSEBD:TRUSTBANK,TRUSTBANK,TRUST BANK PLC,17847193679.0,19.1,-0.5208333333333223,328785.0,0.11071154810494803,5.069674850696749,3.7675,3.36268911917098,Finance
DSEBD:BSC,BSC,BANGLADESH SHIPPING CO LTD BSC,17205954042.0,119.4,0.8445945945945945,193492.0,0.08073867045660336,6.056517350349746,19.7143,2.21631205673759,Transportation
DSEBD:ACI,ACI,ADVANCED CHEMICAL INDUSTRIES PLC,16931365152.999998,194.7,0.7763975155279503,40946.0,0.6544867491448485,,-17.827,0.900170807453416,Health technology
DSEBD:IDLC,IDLC,IDLC FINANCE PLC,16891907853.0,38.7,1.8421052631579022,13087.0,0.014070811436504375,7.225001866925548,5.3564,3.69139802070693,Finance
DSEBD:BESTHLDNG,BESTHLDNG,BEST HOLDINGS PLC,16841761770.000002,15.8,0.6369426751592447,6766.0,0.00718807820153136,30.490158240061753,0.5182,6.28930817610063,Industrial services
DSEBD:ACMELAB,ACMELAB,THE ACME LABORATORIES LTD,16822335136.000002,80.3,0.7528230865746478,1452.0,0.0029525739755005497,7.0702801697571624,11.3574,4.40251572327044,Health technology
DSEBD:UCB,UCB,UNITED COMMERCIAL BANK LTD,15968871597.0,10.1,0.9999999999999963,33583.0,0.01314631635189506,,-0.6503,4.62320388349514,Finance
DSEBD:RECKITTBEN,RECKITTBEN,RECKITT BENCKISER (BANGLADESH) PLC,15905294448.0,3376.8,0.17502744074283103,3.0,0.0008183082840075284,21.16824011735059,159.522,9.89246034103737,Consumer non-durables
DSEBD:SUMITPOWER,SUMITPOWER,SUMMIT POWER LTD,15697794596.0,15.6,6.8493150684931505,1661373.0,3.409657487422913,,,6.80272108843538,Utilities
DSEBD:LINDEBD,LINDEBD,LINDE BANGLADESH LTD,14486280950.0,947.6,-0.4203446826397646,150.0,0.011926153259020147,,,47.2738733060195,Process industries
DSEBD:MTB,MTB,MUTUAL TRUST BANK PLC,13842326769.0,12.7,-0.7812500000000111,144006.0,0.06939847856922106,4.2621740443668825,2.9797,7.102265625,Finance
DSEBD:HEIDELBCEM,HEIDELBCEM,HEIDELBERG MATERIALS BANGLADESH PLC,13752974300.0,239.0,0.7163927517909771,1594.0,0.06858627930191732,51.2281905088524,4.6654,1.02711585866886,Non-energy minerals
DSEBD:NCCBANK,NCCBANK,NATIONAL CREDIT AND COMMERCE BANK PLC,13658204289.0,12.3,0.0,182416.0,0.04710387450645331,4.976936149550862,2.4714,10.5691056910569,Finance
DSEBD:MIDLANDBNK,MIDLANDBNK,MIDLAND BANK PLC,12781881284.0,19.1,1.0582010582010732,67921.0,0.021486898025354036,19.434269434269435,0.9828,1.50135051546392,Finance
DSEBD:NBL,NBL,NATIONAL BANK LTD,12235009954.0,3.8,0.0,2292.0,0.003998477368652932,,-5.0462,0.0,Finance
DSEBD:SOUTHEASTB,SOUTHEASTB,SOUTHEAST BANK PLC,12170307407.0,9.1,2.2471910112359472,60139.0,0.015388451637327518,22.211374176226506,0.4097,6.33978021978022,Finance
DSEBD:DHAKABANK,DHAKABANK,DHAKA BANK PLC,12049028650.0,11.7,0.8620689655172384,89269.0,0.016839807494716964,13.469951646327422,0.8686,4.3859649122807,Finance
DSEBD:BATASHOE,BATASHOE,BATA SHOE CO (BANGLADESH) LTD,11963160267.0,871.1,-0.38879359634076355,560.0,0.1315356790529431,60.7804966543166,14.3319,5.08862206975415,Consumer non-durables
DSEBD:IFIC,IFIC,IFIC BANK PLC,11724728503.0,6.2,1.6393442622950907,5610.0,0.0010510303525950156,,-6.8273,0.0,Finance
DSEBD:NATLIFEINS,NATLIFEINS,NATIONAL LIFE INSURANCE PLC,11655261668.0,105.3,-0.8474576271186495,2000.0,0.010340662795122515,,,3.53817504655493,Finance
DSEBD:UNIQUEHRL,UNIQUEHRL,UNIQUE HOTEL & RESORTS PLC,11599360209.0,39.3,1.288659793814433,3014.0,0.008717795641449273,6.7361420588941066,5.8342,4.06091370558376,Consumer services
DSEBD:KBPPWBIL,KBPPWBIL,KHAN BROTHERS PP WOVEN BAG INDUSTRIES LTD,11200721098.0,122.0,1.2448132780082988,195521.0,0.2727547164757693,579.8479087452471,0.2104,0.0875656742556918,Process industries
DSEBD:RUPALIBANK,RUPALIBANK,RUPALI BANK PLC,10783298886.0,22.3,0.9049773755656076,11112.0,0.01068548255262254,,-0.4578,0.0,Finance
DSEBD:SINGERBD,SINGERBD,SINGER BANGLADESH LTD,10498709642.0,106.8,0.6597549481621139,760.0,0.0070463930811837045,,-8.1949,0.949667616334283,Consumer durables
DSEBD:SQUARETEXT,SQUARETEXT,SQUARE TEXTILES PLC,10474080841.0,53.0,0.0,138.0,0.0005598206951106972,7.843369393100795,6.7573,6.02636534839925,Process industries
DSEBD:MERCANBANK,MERCANBANK,MERCANTILE BANK PLC,10069835810.0,9.1,1.1111111111111072,11910.0,0.0023858868004689084,21.61520190023753,0.421,10.989010989011,Finance
DSEBD:DESCO,DESCO,DHAKA ELECTRIC SUPPLY CO LTD,9819974208.0,24.8,0.8130081300812979,750.0,0.007425654348661204,,-7.8803,0.0,Utilities
DSEBD:IBNSINA,IBNSINA,THE IBN SINA PHARMACEUTICAL INDUSTRY PLC,9591793657.0,309.7,0.2589834898025288,20.0,0.00026575035942736134,15.290353796174696,20.2546,2.05211726384365,Health technology
DSEBD:RAKCERAMIC,RAKCERAMIC,RAK CERAMICS (BANGLADESH) LTD,9244124504.0,22.0,2.3255813953488373,300.0,0.0011366185144547566,,-0.6413,4.62962962962963,Producer manufacturing
DSEBD:GPHISPAT,GPHISPAT,GPH ISPAT LTD,9145397661.0,18.8,1.0752688172042972,701.0,0.0006756040439865457,17.571735676231423,1.0699,5.29100529100529,Non-energy minerals
DSEBD:DELTALIFE,DELTALIFE,DELTA LIFE INSURANCE CO LTD,9058499622.0,74.3,1.088435374149656,2104.0,0.009782188234593984,7.060187384784964,10.5238,4.09836065573771,Finance
DSEBD:LANKABAFIN,LANKABAFIN,LANKABANGLA FINANCE PLC,8998605416.0,16.7,0.6024096385542039,8692.0,0.0031316427386511186,,,5.98802395209581,Finance
DSEBD:PREMIERBAN,PREMIERBAN,PREMIER BANK LTD,8880704062.0,7.2,0.0,134563.0,0.048721126107818806,,,17.3611111111111,Finance
DSEBD:SIBL,SIBL,SOCIAL ISLAMI BANK PLC,8739288973.0,7.3,4.285714285714283,4.0,1.8812781780197103e-05,,-5.5012,6.84931506849315,Finance
DSEBD:ONEBANKPLC,ONEBANKPLC,ONE BANK PLC,8526575194.999999,8.0,2.5641025641025665,548014.0,0.08916127577414981,8.324661810613945,0.961,4.22705125,Finance
DSEBD:ORIONINFU,ORIONINFU,ORION INFUSIONS LTD,8424885240.0,455.0,1.3363028953229399,265538.0,0.5322637998958476,224.71355195574873,2.0248,0.289995166747221,Health technology
DSEBD:PTL,PTL,PARAMOUNT TEXTILE PLC ,8185642356.0,46.5,1.0869565217391304,12015.0,0.04322674812890961,8.247605533877262,5.638,0.994628008752735,Process industries
DSEBD:EXIMBANK,EXIMBANK,EXPORT IMPORT BANK OF BANGLADESH PLC,7961565552.0,5.5,1.8518518518518452,25929.0,0.01701941246170975,,-0.8343,18.1818181818182,Finance
DSEBD:LOVELLO,LOVELLO,TAUFIKA FOODS AND LOVELLO ICE-CREAM PLC,7938150000.0,86.5,0.9334889148191331,18675.0,0.02018320623227147,38.918383874741295,2.2226,1.07077856301531,Consumer non-durables
DSEBD:EHL,EHL,EASTERN HOUSING LTD,7934337425.0,87.2,2.22743259085581,153595.0,0.1309993649394373,,,2.23529411764706,Finance
DSEBD:SPCL,SPCL,SHAHJIBAZAR POWER CO LTD,7763875204.0,41.3,0.7317073170731638,16685.0,0.021102100016239196,110.90225563909773,0.3724,2.88461538461538,Utilities
DSEBD:DBH,DBH,DBH FINANCE PLC,7688696210.0,38.0,1.876675603217166,555.0,0.001417569483892324,7.55377092195762,5.0306,3.80409762532982,Finance
DSEBD:ENVOYTEX,ENVOYTEX,ENVOY TEXTILES LTD,7548064728.0,45.4,0.6651884700665125,1800.0,0.004590730040844753,6.498525664882196,6.9862,4.44444444444444,Consumer non-durables
DSEBD:STANDBANKL,STANDBANKL,STANDARD BANK PLC,7476143098.0,6.7,0.0,20000.0,0.004416513919692538,8.605188800410994,0.7786,3.64032835820896,Finance
DSEBD:CROWNCEMNT,CROWNCEMNT,CROWN CEMENT PLC,7380450113.0,49.6,-0.20120724346076743,25187.0,1.0039981344696591,11.275802491588616,4.3988,4.22535211267606,Non-energy minerals
DSEBD:IPDC,IPDC,IPDC FINANCE PLC,7241573850.0,17.6,0.5714285714285796,29575.0,0.010046560329501361,17.554358667464594,1.0026,2.69033898305085,Finance
DSEBD:ORIONPHARM,ORIONPHARM,ORION PHARMA LTD,7043400089.0,30.9,1.3114754098360608,13933.0,0.03322374005886931,,-0.4675,3.32225913621262,Health technology
DSEBD:SEAPEARL,SEAPEARL,SEA PEARL BEACH RESORT & SPA LTD,6544650000.0,55.8,0.0,243497.0,0.15123008714624678,,-3.3459,1.29151291512915,Consumer services
DSEBD:JHRML,JHRML,JMI HOSPITAL REQUISITE MANUFACTURING LTD,6527823652.0,52.8,0.5714285714285661,13727.0,0.02462171489248739,24.374480657372356,2.1662,1.91938579654511,Health technology
DSEBD:SBACBANK,SBACBANK,SBAC BANK PLC,6511114035.0,7.9,0.0,20527.0,0.020185090802424966,,-0.1867,2.53164556962025,Finance
DSEBD:ACIFORMULA,ACIFORMULA,ACI FORMULATIONS PLC,6459074856.0,136.8,0.07315288953915343,24676.0,0.684906032202463,14.967504759403928,9.1398,1.46305779078274,Process industries
DSEBD:IFADAUTOS,IFADAUTOS,IFAD AUTOS PLC,6196665337.0,23.1,0.8733624454148596,2071.0,0.005595411492397021,,-0.3041,0.437229437229437,Retail trade
DSEBD:RELIANCINS,RELIANCINS,RELIANCE INSURANCE LTD,6172955889.0,57.3,-2.2184300341297,3000.0,0.0347056326084866,5.801650382220422,9.8765,5.11073253833049,Finance
DSEBD:NRBBANK,NRBBANK,NRB BANK PLC,6146225445.0,9.1,2.2471910112359472,47792.0,0.0149758175266575,,-1.2785,11.2359550561798,Finance
DSEBD:SONALIPAPR,SONALIPAPR,SONALI PAPER & BOARD MILLS LTD,6094859595.0,193.5,1.5215110178384081,94328.0,0.19700614485072693,,,2.16216216216216,Process industries
DSEBD:NRBCBANK,NRBCBANK,NRBC BANK PLC,5883411628.0,7.0,1.4492753623188355,8942.0,0.013336459392255964,,-0.5634,15.4929577464789,Finance
DSEBD:NAVANAPHAR,NAVANAPHAR,NAVANA PHARMACEUTICALS LTD,5875666905.8,55.4,0.5444646098003578,12170.0,0.01579470670968745,14.083432900322851,3.9337,2.55941499085923,Health technology
DSEBD:ABBANK,ABBANK,AB BANK PLC,5822015961.0,6.5,0.0,69027.0,0.03539447739087838,,-41.0624,0.0,Finance
DSEBD:BPML,BPML,BASHUNDHARA PAPER MILLS LTD,5717738736.0,32.5,1.5625,292.0,0.001212511289435165,,-11.311,0.0,Process industries
DSEBD:SAPORTL,SAPORTL,SUMMIT ALLIANCE PORT LTD,5613751078.0,23.9,1.271186440677954,11.0,1.4657055546776011e-05,8.903624781134747,2.6843,6.32911392405063,Transportation
DSEBD:MALEKSPIN,MALEKSPIN,MALEK SPINNING MILLS PLC,5595040103.0,30.2,0.6666666666666643,498086.0,0.0928615812525226,4.100920670269683,7.3642,3.46020761245675,Process industries
DSEBD:SHARPIND,SHARPIND,SMART INDUSTRIES PLC,5431792249.0,17.5,-1.1299435028248548,4036.0,0.01455416685147862,29.590801487994586,0.5914,0.558659217877095,Process industries
DSEBD:KEYACOSMET,KEYACOSMET,KEYA COSMETICS LTD,5070659856.0,4.6,0.0,61120.0,0.1388491964148183,,,0.0,Consumer non-durables
DSEBD:MATINSPINN,MATINSPINN,MATIN SPINNING MILLS PLC,4991487965.0,51.8,0.5825242718446546,2221.0,0.005310669376279695,12.506337671117121,4.1419,9.765625,Process industries
DSEBD:PREMIERCEM,PREMIERCEM,PREMIER CEMENT MILLS PLC,4977239936.0,47.0,0.8583690987124433,200.0,0.0018823742009321516,18.613861386138616,2.525,4.55508474576271,Non-energy minerals
DSEBD:ITC,ITC,IT CONSULTANTS PLC,4963676736.0,39.3,0.769230769230762,22674.0,0.020763163945755777,10.469948849104858,3.7536,2.84974093264249,Commercial services
DSEBD:CONFIDCEM,CONFIDCEM,CONFIDENCE CEMENT LTD,4959593029.0,57.5,0.5244755244755195,9356.0,0.015226486665594716,5.648441030275644,10.1798,1.73913043478261,Non-energy minerals
DSEBD:ADNTEL,ADNTEL,ADN TELECOM LTD,4713108930.0,76.1,2.4226110363391617,26120.0,0.159310937500953,28.668299114710866,2.6545,1.37174211248285,Communications
DSEBD:GREENDELT,GREENDELT,GREEN DELTA INSURANCE PLC,4708845131.0,47.1,-0.6329113924050573,2085.0,0.045130358553664,8.788133221382592,5.3595,5.31914893617021,Finance
DSEBD:FIRSTSBANK,FIRSTSBANK,FIRST SECURITY ISLAMI BANK PLC,4590929679.0,3.9,2.631578947368424,48346.0,0.024934743960625165,,-18.0975,12.5313157894737,Finance
DSEBD:JMISMDL,JMISMDL,JMI SYRINGES & MEDICAL DEVICES LTD,4526433747.0,156.1,1.4294996751137028,3023.0,0.05157206953614137,63.12171451678124,2.473,0.664010624169987,Health technology
DSEBD:DOREENPWR,DOREENPWR,DOREEN POWER GENERATIONS AND SYSTEMS LTD,4509860833.0,25.2,1.2048192771084365,41840.0,0.07445291609330748,9.602926606203795,2.6242,4.01606425702811,Utilities
DSEBD:PRAGATILIF,PRAGATILIF,PRAGATI LIFE INSURANCE PLC,4409886536.0,132.0,-1.7857142857142898,50093.0,0.14955219130547454,,,1.03321033210332,Finance
DSEBD:PIONEERINS,PIONEERINS,PIONEER INSURANCE CO LTD,4127220088.0,42.0,-0.47393364928910625,83372.0,0.45392477345140064,9.49088197410345,4.4253,5.92417061611374,Finance
DSEBD:KPCL,KPCL,KHULNA POWER CO LTD,4093355804.0,10.6,0.952380952380949,110.0,0.000698951445749295,31.803180318031803,0.3333,9.70873786407767,Utilities
DSEBD:TECHNODRUG,TECHNODRUG,TECHNO DRUGS LTD.,4078744380.0,31.1,1.3029315960912122,58750.0,0.0708558835951805,,,3.88349514563107,Health technology
DSEBD:EASTRNLUB,EASTRNLUB,EASTERN LUBRICANTS BLENDERS PLC,4071292728.0,2500.0,0.7171057932479327,2134.0,0.14476924433710744,59.987138757450396,41.6756,0.257821322726564,Process industries
DSEBD:TAMIJTEX,TAMIJTEX,TAMIJUDDIN TEXTILE MILLS PLC,4034696160.0,133.0,0.37735849056603776,1427.0,0.01737085372816014,19.69757556908221,6.7521,1.56482861400894,Consumer non-durables
DSEBD:PRAGATIINS,PRAGATIINS,PRAGATI INSURANCE LTD,4029189010.0,51.9,2.5691699604743023,14415.0,0.3280072450577056,9.872175302442365,5.2572,3.6578454659555,Finance
DSEBD:CVOPRL,CVOPRL,CVO PETROCHEMICAL REFINERY PLC,3934938169.0,152.6,0.06557377049179955,73457.0,0.2067276762421194,56.77294542207671,2.6879,0.705716302046577,Energy minerals
DSEBD:INDEXAGRO,INDEXAGRO,INDEX AGRO INDUSTRIES LTD,3874799042.0,82.4,0.6105006105006106,32740.0,0.15212326723978511,14.771260576509393,5.5784,3.04878048780488,Process industries
DSEBD:AFTABAUTO,AFTABAUTO,AFTAB AUTOMOBILES LTD,3789065321.0,35.8,0.5617977528089768,579.0,0.0014163761953884949,,-1.0279,2.78551532033426,Consumer durables
DSEBD:CITYGENINS,CITYGENINS,CITY INSURANCE PLC,3762769589.0,55.8,-1.0638297872340452,173017.0,0.46583791564208105,17.857142857142858,3.1248,1.81159420289855,Finance
DSEBD:FEKDIL,FEKDIL,FAR EAST KNITTING & DYEING INDUSTRIES PLC.,3762399911.0,17.5,1.1560693641618456,52302.0,0.016320569918720117,,,8.13953488372093,Consumer non-durables
DSEBD:MONOSPOOL,MONOSPOOL,MONOSPOOL BANGLADESH PLC,3598088366.5,115.0,4.072398190045249,420727.0,0.9071830399786095,30.82696689451816,3.7305,1.13744075829384,Process industries
DSEBD:APEXFOOT,APEXFOOT,APEX FOOTWEAR LTD,3528114745.0,227.5,0.397175639894089,461.0,0.007216475479637329,19.4749051935934,11.6817,1.41792245989305,Consumer non-durables
DSEBD:BBSCABLES,BBSCABLES,BBS CABLES PLC,3345014289.0,16.1,1.8987341772151944,1217.0,0.004285999046303581,,-1.7861,0.632911392405063,Producer manufacturing
DSEBD:RAHIMAFOOD,RAHIMAFOOD,RAHIMA FOOD CORPORATION LTD,3336033148.0,153.0,-0.5201560468140516,306710.0,0.471929133234314,309.15336431602344,0.4949,0.599520383693046,Process industries
DSEBD:MIRAKHTER,MIRAKHTER,MIR AKHTER HOSSAIN LTD,3321230000.0,27.6,1.0989010989011014,2005.0,0.0025854207543393806,13.987431583215082,1.9732,3.63636363636364,Industrial services
DSEBD:FARCHEM,FARCHEM,FAR CHEMICALS INDUSTRIES LTD,3230353522.0,21.1,0.476190476190483,3751.0,0.010391324366118133,65.34530814493651,0.3229,0.4739336492891,Process industries
DSEBD:RUNNERAUTO,RUNNERAUTO,RUNNER AUTOMOBILES PLC,3213179996.0,28.6,1.779359430604982,8700.0,0.024879705195511612,9.24907832611086,3.0922,3.886925795053,Consumer durables
DSEBD:AMANFEED,AMANFEED,AMAN FEED LTD,3169483730.0,23.9,0.0,4460.0,0.013306950166366766,52.887807036955074,0.4519,4.13223140495868,Consumer non-durables
DSEBD:EPGL,EPGL,ENERGYPAC POWER GENERATION PLC,3156705800.0,17.4,2.35294117647058,15274.0,0.03408072629388055,,-6.4062,0.0,Utilities
DSEBD:MONNOCERA,MONNOCERA,MONNO CERAMIC INDUSTRIES LTD,3138662946.0,85.0,0.23584905660377695,29655.0,0.11698783255532118,100.04708097928436,0.8496,0.120192307692308,Consumer durables
DSEBD:ECABLES,ECABLES,EASTERN CABLES LTD,3131039914.0,126.4,1.1200000000000045,1036.0,0.02305767980984091,,,0.168634064080944,Producer manufacturing
DSEBD:ESQUIRENIT,ESQUIRENIT,ESQUIRE KNIT COMPOSITE PLC,3035160000.0,22.5,0.0,9.0,2.245527470660312e-05,8.848165480357073,2.5429,4.44444444444444,Process industries
DSEBD:KDSALTD,KDSALTD,KDS ACCESSORIES LTD,2989659119.0,42.5,6.516290726817046,704603.0,1.7268492047484003,19.18302866170165,2.2155,1.190475,Consumer services
DSEBD:QUASEMIND,QUASEMIND,QUASEM INDUSTRIES LTD,2967241200.0,41.4,0.4854368932038731,24331.0,0.02328301964430024,101.44572408723351,0.4081,0.367647058823529,Producer manufacturing
DSEBD:UNIONBANK,UNIONBANK,UNION BANK PLC,2901585058.0,2.9,3.5714285714285747,2837.0,0.0026832332913871238,,,17.8571428571429,Finance
DSEBD:GIB,GIB,GLOBAL ISLAMI BANK PLC,2863575095.2,2.9,3.5714285714285747,22693.0,0.01520051443154648,,-12.6784,16.4203448275862,Finance
DSEBD:SPCERAMICS,SPCERAMICS,SHINEPUKUR CERAMICS LTD,2851141298.0,19.3,1.0471204188481638,29425.0,0.018513464148810395,,-1.1739,1.03092783505155,Consumer durables
DSEBD:NTLTUBES,NTLTUBES,NATIONAL TUBES LTD,2834494903.0,82.0,0.3671970624234971,17925.0,0.05815930425573597,42.89151584893818,1.9118,0.491400491400491,Producer manufacturing
DSEBD:NHFIL,NHFIL,NATIONAL HOUSING FINANCE PLC,2797045736.0,23.4,0.0,5171.0,0.0076168372905977355,,-0.1233,4.18410041841004,Finance
DSEBD:GENEXIL,GENEXIL,GENEX INFOSYS PLC,2794440552.0,23.0,0.4366812227074298,410.0,0.0016003497349664708,10.522944594409113,2.1857,1.29310344827586,Commercial services
DSEBD:POPULARLIF,POPULARLIF,POPULAR LIFE INSURANCE CO LTD,2755533123.0,45.8,0.43859649122806077,2169.0,0.004638516495924785,,,4.3859649122807,Finance
DSEBD:GHAIL,GHAIL,GOLDEN HARVEST AGRO INDUSTRIES LTD,2741137875.0,13.5,3.8461538461538463,999393.0,0.8745278291072797,,-0.9618,0.78740157480315,Consumer non-durables
